review_id,review_text,rating,verified_purchase
en_0662443,"Does the job.

Not too bad. I’m glad it comes with two pillows, because honestly they’re so squishy that I needed to double them up on my drivers seat to really have good neck support. Maybe different cars with different seats work better, but that’s my issue. It’s also not very firmly stuffed with the stuffing though. The material on the front is nice but the material on the back is much cheaper. It does the job though.",3,True
en_0847848,"Didn't give me any red ):

I received 3 of the same green, 2 of the same white, and two of the same yellow. I didn't get any red which i am very, very, very disappointed by. The one color i needed/ was looking forward to was the reds. Although they gave me the right amount and the quality is very good, i am just really upset that i didn't get red, but received a lot of the same color. ):",3,True
en_0011093,"About the s8 plus

I love the phone came in good condition but there is no caller if in settings so all my outgoing calls are private",2,True
en_0802606,"Not Xbox 1 controller

Not an Xbox 1 controller..This 3rd party company is a rip-off!",1,True
en_0010442,"but it fits nice. I thought the speaker or spot with the ...

I wish it was a little louder, but it fits nice. I thought the speaker or spot with the buttons would be uncomfortable, but it was actually comfortable.",4,True
en_0886955,"Did the job but didn’t hold up to the task.

Lots of room, storage and pockets but the stitching failed causing me to pack less to avoid the shoulder strap from tearing away.",3,False
en_0492681,"Dull as the ones I replaced them with :(

I love this type of pin and mine are old and dull. Happy! Edit: These pins are as dull as the ones they were replacing. Very disappointed.",1,True
en_0083671,"Try it at your own risk

For the price, it's not that bad. Understand tho that this is NOT easy peel. This is one of the worse peeling vinyls I've ever worked with. I spent more time trying to separate the pieces more than anything.",2,True
en_0435309,"Items from this seller never arrived. Ordered in September ...

Items from this seller never arrived. Ordered in September, it's December now and they will not return my money.",1,True
en_0460194,"The power block is one of the worst that I have used

The power block is one of the worst that I have used. It immediately gets warm and smells like it is burning after a 10 minute use. It also doesn't properly seat the cable being plugged in so it's questionable whether it's charging or not. The only way I can tell is by having a USB charging meter plugged between my device and the block. The cable that came with it works fine in other power blocks but it'll require a 2 amp power block to properly charge (and I wouldn't trust this block without being present while it is in use).",2,True
en_0213621,"Would not recommend.

Weird advice. Would not recommend.",1,False
en_0703205,"Very cheap in price and quality

This is a shoddy product and I do not recommend anyone buy it. The microscope itself is flimsy, probably only weighs a couple of ounces, and the product as a whole is of low quality. No samples are included and the materials to make your own slides are bottom-shelf materials, with almost no instructions or guidance. Both the one-page instruction sheet and the writing on the box were clearly not written or edited by a native English speaker, which adds to the cheap feel of this product. It is possible the original run of this microscope was a better product, but it seems some factory in China has found a cheaper way to crank this out, but quality has suffered.",2,True
en_0732978,"Too small

Good pictures, but these pins are REALLY small.",2,True
en_0004337,"Must-have if skunks abound

If you have dogs that can get into skunks, this stuff works better than anything I have found, even the home-brew recipes. Just follow directions! Do not rub INTO the fur. Wash off the outer stink a couple of times. Highly recommended.",5,True
en_0306245,"brilliant

they are alittle warmer than i expected. still very pleasant. perfect for our art studio space",3,True
en_0019206,"Tight

This brand usually fits very well, but this package were a lot tighter, not sure why.",3,True
en_0009538,"T-Tox tea was a worked great, not to hard on the tummy

T-Tox tea was a worked great, not to hard on the tummy. Added a little lemon and it tasted fabulous....Thanks : )",5,True
en_0001694,"I got a lemon.

I do not like the opener. It is difficult to use. It does not center on the cork hardly at all and the handles are too loose.",1,True
en_0750379,"Proper Ladies

Raising her daughters, helping with his daughters, and living with a troublesome will are all part of Selina's daily life. Henry is the other big part of it!",3,True
en_0634291,"Durable ???

My first screen guard got broke on just second day of use.",2,True
en_0711186,"Not recommeded

I expected a much better product mix",3,True
en_0901642,"Easy and convenient

Very happy with these. They are small enough for my 8 month old to use, but still big enough to keep my almost 3 year old happy with the serving. Easy to fill, clean, and use. Highly recommend! Just remember to put the cap on before you fill it. Ask me how I know...",5,True
